,SCITY FP Equity_DX_SI_QTY,SCITY FP Equity_DX_SHORT_INTEREST_VALUE,SCITY FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,SCITY FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,SCITY FP Equity_DX_SI_MV,SCITY FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,SCITY FP Equity_DX_SUPPLY_SI_QTY,SCITY FP Equity_DX_BROKER_SI_QTY,SCITY FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,SCITY FP Equity_DX_SUPPLY_SI_QTY_INC_x,SCITY FP Equity_DX_BROKER_SI_QTY_ADD,SCITY FP Equity_DX_SUPPLY_SI_MV_DEC,SCITY FP Equity_DX_SUPPLY_SI_QTY_DEC,SCITY FP Equity_DX_SUPPLY_SI_QTY_INC_y,SCITY FP Equity_DX_BROKER_SI_MV_ADD,SCITY FP Equity_DX_SUPPLY_SI_QTY_ADD,SCITY FP Equity_DX_BROKER_SI_QTY_DEC,SCITY FP Equity_DX_SUPPLY_SI_MV,SCITY FP Equity_DX_BROKER_SI_MV_DEC,SCITY FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,SCITY FP Equity_DX_UTILIZATION_QUANTITY,SCITY FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,SCITY FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,SCITY FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,SCITY FP Equity_DX_ACTIVE_UTILIZATION_MV,SCITY FP Equity_DX_BROKER_SI_MARKET_SHARE_2,SCITY FP Equity_DX_BROKER_SI_CON_RATIO,SCITY FP Equity_DX_BROKER_SI_MARKET_SHARE_1,SCITY FP Equity_DX_DEMAND_SUPPLY_RATIO
2024-09-17,979.0,55237.14,2.22,0.07,0.06,55237.14,979.0,979.0,55237.14,,,,,,,,,0.05,,100.0,94.86,0.0,0.0,0.0,100.0,,1.0,100.0,0.9486
2024-09-18,979.0,54728.06,2.23,0.07,0.05,54728.06,979.0,979.0,54728.06,,,,,,,,,0.06,,100.0,94.86,0.0,0.0,0.0,100.0,,1.0,100.0,0.9486
2024-09-19,979.0,55770.69,2.27,0.08,0.06,55770.69,979.0,979.0,55770.69,,,,,,,,,0.05,,100.0,94.86,0.0,0.0,0.0,100.0,,1.0,100.0,0.9486
2024-09-20,979.0,55346.79,2.27,0.08,0.06,55346.79,979.0,979.0,55346.79,,,,,,,,,0.06,,100.0,94.86,0.0,0.0,0.0,100.0,,1.0,100.0,0.9486
2024-09-23,979.0,55848.03,2.27,0.08,0.06,55848.03,979.0,979.0,55848.03,,,,,,,,,0.06,,100.0,94.86,0.0,0.0,0.0,100.0,,1.0,100.0,0.9486
2024-09-24,979.0,56070.27,2.55,0.08,0.06,56070.27,979.0,979.0,56070.27,,,,,,,,,0.06,,100.0,94.86,0.0,0.0,0.0,100.0,,1.0,100.0,0.9486
2024-09-25,979.0,56164.25,2.49,0.08,0.06,56164.25,979.0,979.0,56164.25,,,,,,,,,0.06,,100.0,94.86,0.0,0.0,0.0,100.0,,1.0,100.0,0.9486
2024-09-26,979.0,56598.93,2.48,0.08,0.06,56598.93,979.0,979.0,56598.93,,,,,,,,,0.06,,100.0,94.86,0.0,0.0,0.0,100.0,,1.0,100.0,0.9486
2024-09-27,979.0,57025.77,2.56,0.08,0.06,57025.77,979.0,979.0,57025.77,,,,,,,,,0.06,,100.0,94.86,0.0,0.0,0.0,100.0,,1.0,100.0,0.9486
2024-09-30,979.0,56277.82,2.62,0.08,0.06,56277.82,979.0,979.0,56277.82,,,,,,,,,0.06,,100.0,94.86,0.0,0.0,0.0,100.0,,1.0,100.0,0.9486
2024-10-01,979.0,56595.99,2.68,0.08,0.06,56595.99,979.0,979.0,56595.99,,,,,,,,,0.06,,100.0,94.86,0.0,0.0,0.0,100.0,,1.0,100.0,0.9486
2024-10-02,979.0,56760.46,0.51,0.08,0.06,56760.46,979.0,979.0,56760.46,,,,,,,,,0.06,,100.0,94.86,0.0,0.0,0.0,100.0,,1.0,100.0,0.9486
2024-10-03,979.0,56761.44,0.51,0.08,0.06,56761.44,979.0,979.0,56761.44,,,,,,,,,0.06,,100.0,94.86,0.0,0.0,0.0,100.0,,1.0,100.0,0.9486
2024-10-04,979.0,56688.02,0.51,0.08,0.06,56688.02,979.0,979.0,56688.02,,,,,,,,,0.06,,100.0,94.86,0.0,0.0,0.0,100.0,,1.0,100.0,0.9486
2024-10-07,979.0,57166.75,0.5,0.08,0.06,57166.75,979.0,979.0,57166.75,,,,,,,,,0.06,,100.0,94.86,0.0,0.0,0.0,100.0,,1.0,100.0,0.9486
2024-10-08,979.0,57059.06,0.49,0.08,0.06,57059.06,979.0,979.0,57059.06,,,,,,,,,0.06,,100.0,94.86,0.0,0.0,0.0,100.0,,1.0,100.0,0.9486
2024-10-09,929.0,54627.99,0.46,0.07,0.05,54627.99,979.0,929.0,57568.14,,,,,,,,50.0,0.06,0.0,100.0,94.86,0.0,0.0,0.0,100.0,,1.0,100.0,0.9002
2024-10-10,929.0,54718.1,0.45,0.07,0.05,54718.1,929.0,929.0,54718.1,,,0.0,50.0,,,,,0.05,,100.0,90.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.9002
2024-10-11,929.0,54996.8,0.45,0.07,0.06,54996.8,929.0,929.0,54996.8,,,,,,,,,0.05,,100.0,90.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.9002
2024-10-14,929.0,55521.69,0.45,0.07,0.06,55521.69,929.0,929.0,55521.69,,,,,,,,,0.06,,100.0,90.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.9002
2024-10-15,929.0,55503.11,0.45,0.07,0.06,55503.11,929.0,929.0,55503.11,,,,,,,,,0.06,,100.0,90.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.9002
2024-10-16,929.0,55570.92,0.45,0.07,0.06,55570.92,929.0,929.0,55570.92,,,,,,,,,0.06,,100.0,90.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.9002
2024-10-17,929.0,55593.22,0.45,0.07,0.06,55593.22,929.0,929.0,55593.22,,,,,,,,,0.06,,100.0,90.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.9002
2024-10-18,929.0,55897.0,0.45,0.07,0.06,55897.0,929.0,929.0,55897.0,,,,,,,,,0.06,,100.0,90.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.9002
2024-10-21,929.0,55468.73,0.45,0.07,0.06,55468.73,929.0,929.0,55468.73,,,,,,,,,0.06,,100.0,90.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.9002
2024-10-22,929.0,55240.2,0.42,0.07,0.06,55240.2,929.0,929.0,55240.2,,,,,,,,,0.06,,100.0,90.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.9002
2024-10-23,929.0,54880.68,0.42,0.07,0.06,54880.68,929.0,929.0,54880.68,,,,,,,,,0.06,,100.0,90.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.9002
2024-10-24,929.0,54675.37,0.42,0.07,0.06,54675.37,929.0,929.0,54675.37,,,,,,,,,0.05,,100.0,90.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.9002
2024-10-25,929.0,55120.36,0.42,0.07,0.06,55120.36,929.0,929.0,55120.36,,,,,,,,,0.05,,100.0,90.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.9002
2024-10-28,929.0,55122.22,0.42,0.07,0.06,55122.22,929.0,929.0,55122.22,,,,,,,,,0.06,,100.0,90.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.9002
2024-10-29,929.0,55038.61,0.42,0.07,0.05,55038.61,929.0,929.0,55038.61,,,,,,,,,0.05,,100.0,90.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.9002
2024-10-30,281.0,16431.47,0.13,0.02,0.02,16431.47,281.0,281.0,16431.47,,,0.04,648.0,,,,648.0,0.02,0.04,100.0,27.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.2723
2024-10-31,281.0,16080.51,0.13,0.02,0.02,16080.51,281.0,281.0,16080.51,,,,,,,,,0.02,,100.0,27.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.2723
2024-11-01,281.0,16289.85,0.13,0.02,0.02,16289.85,281.0,281.0,16289.85,,,,,,,,,0.02,,100.0,27.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.2723
2024-11-04,281.0,16136.43,0.13,0.02,0.02,16136.43,281.0,281.0,16136.43,,,,,,,,,0.02,,100.0,27.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.2723
2024-11-05,281.0,16160.03,0.13,0.02,0.02,16160.03,281.0,281.0,16160.03,,,,,,,,,0.02,,100.0,27.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.2723
2024-11-06,281.0,16738.05,0.13,0.02,0.02,16738.05,281.0,281.0,16738.05,,,,,,,,,0.02,,100.0,27.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.2723
2024-11-07,281.0,16936.71,0.13,0.02,0.02,16936.71,281.0,281.0,16936.71,,,,,,,,,0.02,,100.0,27.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.2723
2024-11-08,281.0,17178.09,0.13,0.02,0.02,17178.09,281.0,281.0,17178.09,,,,,,,,,0.02,,100.0,27.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.2723
2024-11-11,281.0,17425.37,0.12,0.02,0.02,17425.37,281.0,281.0,17425.37,,,,,,,,,0.02,,100.0,27.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.2723
2024-11-12,281.0,17175.0,0.12,0.02,0.02,17175.0,281.0,281.0,17175.0,,,,,,,,,0.02,,100.0,27.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.2723
2024-11-13,281.0,17512.2,0.6,0.02,0.02,17512.2,281.0,281.0,17512.2,,,,,,,,,0.02,,100.0,27.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.2723
2024-11-14,281.0,17254.81,0.6,0.02,0.02,17254.81,281.0,281.0,17254.81,,,,,,,,,0.02,,100.0,27.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.2723
2024-11-15,281.0,17024.95,0.29,0.02,0.02,17024.95,281.0,281.0,17024.95,,,,,,,,,0.02,,100.0,27.96,0.0,0.0,0.0,100.0,,1.0,100.0,0.2796
2024-11-18,281.0,17060.35,0.29,0.02,0.02,17060.35,281.0,281.0,17060.35,,,,,,,,,0.02,,100.0,27.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.2723
2024-11-19,281.0,16910.86,0.32,0.02,0.02,16910.86,281.0,281.0,16910.86,,,,,,,,,0.02,,100.0,27.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.2723
2024-11-20,281.0,17074.4,0.32,0.02,0.02,17074.4,281.0,281.0,17074.4,,,,,,,,,0.02,,100.0,27.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.2723
2024-11-21,281.0,17399.24,0.34,0.02,0.02,17399.24,281.0,281.0,17399.24,,,,,,,,,0.02,,100.0,27.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.2723
2024-11-22,281.0,17654.39,0.34,0.02,0.02,17654.39,281.0,281.0,17654.39,,,,,,,,,0.02,,100.0,27.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.2723
2024-11-25,281.0,17833.67,0.34,0.02,0.02,17833.67,281.0,281.0,17833.67,,,,,,,,,0.02,,100.0,27.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.2723
2024-11-26,281.0,17624.04,0.34,0.03,0.02,17624.04,281.0,281.0,17624.04,,,,,,,,,0.02,,100.0,27.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.2723
2024-11-27,281.0,17313.53,0.34,0.03,0.02,17313.53,281.0,281.0,17313.53,,,,,,,,,0.02,,100.0,27.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.2723
2024-11-28,562.0,34895.14,0.68,0.05,0.03,17447.57,281.0,281.0,17447.57,,,,,,,,,0.02,,100.0,27.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.5446
2024-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.02,281.0,,,,281.0,0.0,0.02,0.0,0.0,1032.0,64742.52,0.06,0.0,,0.0,,0.0
2024-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1032.0,65961.31,0.06,0.0,,0.0,,0.0
2024-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1032.0,65447.38,0.06,0.0,,0.0,,0.0
2024-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1032.0,65806.51,0.07,0.0,,0.0,,0.0
2024-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1032.0,66018.07,0.07,0.0,,0.0,,0.0
2024-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1032.0,65673.38,0.07,0.0,,0.0,,0.0
2024-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1032.0,65439.12,0.07,0.0,,0.0,,0.0
2024-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1032.0,65279.16,0.07,0.0,,0.0,,0.0
2024-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1032.0,65433.96,0.07,0.0,,0.0,,0.0
2024-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1032.0,65470.08,0.06,0.0,,0.0,,0.0
2024-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1032.0,65053.15,0.07,0.0,,0.0,,0.0
2024-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1032.0,65153.26,0.07,0.0,,0.0,,0.0
2024-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1032.0,64878.74,0.07,0.0,,0.0,,0.0
2024-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1032.0,65049.02,0.07,0.0,,0.0,,0.0
2024-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1032.0,63397.82,0.07,0.0,,0.0,,0.0
2025-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,136.0,7888.0,0.01,0.0,,0.0,,0.0
2025-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,136.0,7795.66,0.01,0.0,,0.0,,0.0
2025-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,136.0,7916.83,0.01,0.0,,0.0,,0.0
2025-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,136.0,8019.38,0.01,0.0,,0.0,,0.0
2025-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,136.0,8006.05,0.01,0.0,,0.0,,0.0
2025-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,136.0,8104.38,0.01,0.0,,0.0,,0.0
2025-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,86.0,5110.98,0.01,0.0,,0.0,,0.0
2025-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,86.0,5060.15,0.01,0.0,,0.0,,0.0
2025-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,86.0,5143.32,0.01,0.0,,0.0,,0.0
2025-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,86.0,5156.3,0.01,0.0,,0.0,,0.0
2025-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,86.0,5117.52,0.01,0.0,,0.0,,0.0
2025-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,86.0,5059.98,0.01,0.0,,0.0,,0.0
2025-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,86.0,4913.18,0.01,0.0,,0.0,,0.0
2025-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,86.0,4844.81,0.01,0.0,,0.0,,0.0
2025-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,86.0,4889.87,0.0,0.0,,0.0,,0.0
2025-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,86.0,4891.42,0.0,0.0,,0.0,,0.0
2025-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,86.0,4624.74,0.0,0.0,,0.0,,0.0
2025-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,86.0,4365.02,0.0,0.0,,0.0,,0.0
2025-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,86.0,4279.96,0.0,0.0,,0.0,,0.0
2025-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,86.0,4393.57,0.0,0.0,,0.0,,0.0
2025-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,86.0,4195.68,0.0,0.0,,0.0,,0.0
2025-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,86.0,4386.34,0.0,0.0,,0.0,,0.0
2025-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,86.0,4363.3,0.0,0.0,,0.0,,0.0
2025-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,86.0,4456.52,0.0,0.0,,0.0,,0.0
2025-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,86.0,4551.21,0.0,0.0,,0.0,,0.0
2025-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,86.0,4454.11,0.0,0.0,,0.0,,0.0
2025-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,86.0,4429.26,0.0,0.0,,0.0,,0.0
2025-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,86.0,4429.26,0.0,0.0,,0.0,,0.0
2025-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,86.0,4429.26,0.0,0.0,,0.0,,0.0
2025-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,86.0,4380.75,0.0,0.0,,0.0,,0.0
2025-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,86.0,4526.35,0.0,0.0,,0.0,,0.0
2025-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,86.0,4580.96,0.0,0.0,,0.0,,0.0
2025-04-25,58.0,3110.77,0.06,0.01,0.0,3110.77,58.0,58.0,3110.77,,58.0,,,,0.0,58.0,,0.0,,100.0,67.44,0.0,0.0,0.0,100.0,,1.0,100.0,0.6744
2025-04-28,58.0,3116.22,0.06,0.01,0.0,3116.22,58.0,58.0,3116.22,,,,,,,,,0.0,,100.0,67.44,0.0,0.0,0.0,100.0,,1.0,100.0,0.6744
2025-04-29,58.0,3130.38,0.08,0.01,0.0,3130.38,58.0,58.0,3130.38,,,,,,,,,0.0,,100.0,67.44,0.0,0.0,0.0,100.0,,1.0,100.0,0.6744
2025-04-30,58.0,3150.85,0.08,0.01,0.0,3150.85,58.0,58.0,3150.85,,,,,,,,,0.0,,100.0,67.44,0.0,0.0,0.0,100.0,,1.0,100.0,0.6744
2025-05-01,58.0,3150.85,0.07,0.01,0.0,3150.85,58.0,58.0,3150.85,,,,,,,,,0.0,,100.0,67.44,0.0,0.0,0.0,100.0,,1.0,100.0,0.6744
2025-05-02,58.0,3243.65,0.07,0.01,0.0,3243.65,58.0,58.0,3243.65,,,,,,,,,0.0,,100.0,67.44,0.0,0.0,0.0,100.0,,1.0,100.0,0.6744
2025-05-05,58.0,3293.07,0.07,0.01,0.0,3293.07,58.0,58.0,3293.07,,,,,,,,,0.0,,100.0,67.44,0.0,0.0,0.0,100.0,,1.0,100.0,0.6744
2025-05-06,58.0,3272.48,0.07,0.01,0.0,0.0,58.0,0.0,3272.48,,,,,,,,58.0,0.0,0.0,100.0,67.44,0.0,0.0,0.0,100.0,,1.0,100.0,0.6744
2025-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,58.0,,,,,0.0,,0.0,0.0,86.0,4813.59,0.0,0.0,,0.0,,0.0
2025-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,86.0,4923.76,0.0,0.0,,0.0,,0.0
2025-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,86.0,4944.4,0.0,0.0,,0.0,,0.0
2025-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,86.0,5132.14,0.0,0.0,,0.0,,0.0
2025-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,86.0,5208.16,0.0,0.0,,0.0,,0.0
2025-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,86.0,5144.78,0.01,0.0,,0.0,,0.0
2025-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,86.0,5167.05,0.01,0.0,,0.0,,0.0
2025-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,86.0,5216.67,0.01,0.0,,0.0,,0.0
2025-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,86.0,5157.08,0.01,0.0,,0.0,,0.0
2025-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,86.0,5185.71,0.01,0.0,,0.0,,0.0
2025-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,86.0,5135.4,0.01,0.0,,0.0,,0.0
2025-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,86.0,5103.84,0.01,0.0,,0.0,,0.0
2025-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,86.0,5037.71,0.01,0.0,,0.0,,0.0
2025-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,86.0,5084.92,0.01,0.0,,0.0,,0.0
2025-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,86.0,5149.77,0.01,0.0,,0.0,,0.0
2025-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,86.0,5121.56,0.01,0.0,,0.0,,0.0
2025-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,86.0,5091.03,0.01,0.0,,0.0,,0.0
2025-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,86.0,5097.74,0.01,0.0,,0.0,,0.0
2025-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,86.0,5032.29,0.01,0.0,,0.0,,0.0
2025-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,86.0,5095.16,0.01,0.0,,0.0,,0.0
2025-06-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,86.0,5127.58,0.01,0.0,,0.0,,0.0
2025-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,86.0,5173.24,0.01,0.0,,0.0,,0.0
2025-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,86.0,5190.27,0.01,0.0,,0.0,,0.0
2025-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,86.0,5207.39,0.01,0.0,,0.0,,0.0
2025-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,86.0,5221.15,0.01,0.0,,0.0,,0.0
2025-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,86.0,5212.72,0.01,0.0,,0.0,,0.0
2025-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,86.0,5174.79,0.01,0.0,,0.0,,0.0
2025-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,86.0,5122.25,0.01,0.0,,0.0,,0.0
2025-06-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,86.0,5164.64,0.01,0.0,,0.0,,0.0
2025-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,86.0,5148.13,0.01,0.0,,0.0,,0.0
2025-06-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,86.0,5110.64,0.01,0.0,,0.0,,0.0
