,CS9 FP Equity_DX_SI_QTY,CS9 FP Equity_DX_SHORT_INTEREST_VALUE,CS9 FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CS9 FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CS9 FP Equity_DX_SI_MV,CS9 FP Equity_DX_DSS,CS9 FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CS9 FP Equity_DX_SUPPLY_SI_QTY,CS9 FP Equity_DX_BROKER_SI_QTY,CS9 FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CS9 FP Equity_DX_BROKER_SI_MV_NEW_x,CS9 FP Equity_DX_SUPPLY_SI_QTY_INC_x,CS9 FP Equity_DX_BROKER_SI_MV_INC_x,CS9 FP Equity_DX_BROKER_SI_QTY_ADD,CS9 FP Equity_DX_BROKER_SI_QTY_NEW,CS9 FP Equity_DX_SUPPLY_SI_MV_DEC,CS9 FP Equity_DX_BROKER_SI_QTY_INC,CS9 FP Equity_DX_SUPPLY_SI_QTY_DEC,CS9 FP Equity_DX_BROKER_SI_MV_NEW_y,CS9 FP Equity_DX_BROKER_SI_MV_INC_y,CS9 FP Equity_DX_SUPPLY_SI_QTY_INC_y,CS9 FP Equity_DX_BROKER_SI_MV_ADD,CS9 FP Equity_DX_SUPPLY_SI_QTY_ADD,CS9 FP Equity_DX_BROKER_SI_QTY_DEC,CS9 FP Equity_DX_SUPPLY_SI_MV,CS9 FP Equity_DX_BROKER_SI_MV_DEC,CS9 FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CS9 FP Equity_DX_UTILIZATION_QUANTITY,CS9 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CS9 FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CS9 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CS9 FP Equity_DX_ACTIVE_UTILIZATION_MV,CS9 FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CS9 FP Equity_DX_BROKER_SI_CON_RATIO,CS9 FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CS9 FP Equity_DX_DEMAND_SUPPLY_RATIO
2014-01-17,1500.0,246780.0,7.26,0.44,0.25,,246780.0,0.0,1500.0,0.0,,,0.08,,,,500.0,,,0.08,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-01-20,1500.0,246435.0,6.75,0.44,0.25,,246435.0,0.0,1500.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-01-21,1500.0,246675.0,6.75,0.44,0.25,,246675.0,0.0,1500.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-01-22,1000.0,164770.0,4.5,0.29,0.16,,164770.0,0.0,1000.0,0.0,,,,,,,,,,,,,,500.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-01-31,500.0,78800.0,1.18,0.15,0.08,,78800.0,0.0,500.0,0.0,,,,500.0,,,,,,,,0.08,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-02-03,2000.0,310420.0,4.73,0.58,0.32,,310420.0,0.0,2000.0,0.0,,,0.24,,,,1500.0,,,0.24,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-02-04,2000.0,310160.0,4.57,0.58,0.31,,310160.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-02-05,2000.0,310520.0,4.57,0.58,0.31,,310520.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-02-06,1500.0,236280.0,3.57,0.44,0.23,,236280.0,0.0,1500.0,0.0,,,,,,,,,,,,,,500.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-02-07,1500.0,237885.0,3.26,0.44,0.24,,237885.0,0.0,1500.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-02-10,700.0,111076.0,1.4,0.2,0.11,,111076.0,0.0,700.0,0.0,,,,,,,,,,,,,,800.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-02-11,700.0,112651.0,1.4,0.2,0.11,,112651.0,0.0,700.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-02-12,2200.0,356906.0,4.41,0.64,0.35,,356906.0,0.0,2200.0,0.0,,,0.24,,,,1500.0,,,0.24,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-02-13,2200.0,356444.0,4.41,0.64,0.36,,356444.0,0.0,2200.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-02-14,2200.0,358424.0,4.76,0.64,0.36,,358424.0,0.0,2200.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-02-17,3200.0,523712.0,6.92,0.93,0.52,,523712.0,0.0,3200.0,0.0,,,0.17,,,,1000.0,,,0.17,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-02-18,3200.0,523808.0,6.92,0.93,0.52,,523808.0,0.0,3200.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-02-19,3200.0,524608.0,6.92,0.93,0.52,,524608.0,0.0,3200.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-02-20,3200.0,524704.0,6.92,0.93,0.53,,524704.0,0.0,3200.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-02-21,3200.0,526464.0,6.92,0.93,0.52,,526464.0,0.0,3200.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-02-24,3200.0,529824.0,7.52,0.93,0.53,,529824.0,0.0,3200.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-02-25,3200.0,529728.0,7.52,0.93,0.53,,529728.0,0.0,3200.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-02-26,3700.0,610907.0,9.35,1.08,0.61,,610907.0,0.0,3700.0,0.0,,,0.08,,,,500.0,,,0.08,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-02-27,3700.0,609723.0,8.37,1.08,0.61,,609723.0,0.0,3700.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-02-28,3700.0,610278.0,8.37,1.08,0.61,,610278.0,0.0,3700.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-03-03,3700.0,596995.0,8.68,1.08,0.61,,596995.0,0.0,3700.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-03-04,2600.0,428246.0,6.1,0.76,0.42,,428246.0,0.0,2600.0,0.0,,,,,,,,,,,,,,1100.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-03-05,2600.0,428142.0,6.1,0.76,0.43,,428142.0,0.0,2600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-03-06,2600.0,428454.0,6.21,0.76,0.43,,428454.0,0.0,2600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-03-07,2600.0,422734.0,5.71,0.76,0.43,,422734.0,0.0,2600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-03-10,2600.0,420550.0,5.71,0.76,0.42,,420550.0,0.0,2600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-03-11,3300.0,533940.0,7.25,0.96,0.53,,533940.0,0.0,3300.0,0.0,,,0.11,,,,700.0,,,0.11,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-03-12,3300.0,528363.0,7.89,0.96,0.53,,528363.0,0.0,3300.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-03-13,3300.0,522621.0,8.7,0.96,0.53,,522621.0,0.0,3300.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-03-14,2600.0,409084.0,13.17,0.76,0.41,,409084.0,0.0,2600.0,0.0,,,,,,,,,,,,,,700.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-03-17,1900.0,302480.0,9.63,0.55,0.3,,302480.0,0.0,1900.0,0.0,,,,,,,,,,,,,,700.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-03-18,1900.0,304190.0,10.51,0.55,0.3,,304190.0,0.0,1900.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-03-19,1900.0,304190.0,10.51,0.55,0.3,,304190.0,0.0,1900.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-03-20,2400.0,384192.0,14.78,0.7,0.38,,384192.0,0.0,2400.0,0.0,,,0.08,,,,500.0,,,0.08,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-03-21,2400.0,384576.0,19.61,0.7,0.38,,384576.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-03-24,2400.0,380544.0,28.59,0.7,0.38,,380544.0,0.0,2400.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-03-25,2900.0,466059.0,34.55,0.85,0.46,,466059.0,0.0,2900.0,0.0,,,0.07,,,,500.0,,,0.07,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-03-26,2900.0,469452.0,34.55,0.85,0.47,,469452.0,0.0,2900.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-03-27,2900.0,470699.0,34.55,0.85,0.47,,470699.0,0.0,2900.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-03-28,2900.0,474353.0,33.02,0.85,0.47,,474353.0,0.0,2900.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-03-31,3900.0,637962.0,44.4,1.14,0.64,,637962.0,0.0,3900.0,0.0,,,0.17,,,,1000.0,,,0.17,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-04-01,3900.0,641823.0,44.4,1.14,0.64,,641823.0,0.0,3900.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-04-02,3900.0,643032.0,44.4,1.14,0.64,,643032.0,0.0,3900.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-04-03,3900.0,644007.0,44.4,1.14,0.64,,644007.0,0.0,3900.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-04-04,3900.0,648453.0,44.4,1.14,0.64,,648453.0,0.0,3900.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-04-07,3900.0,640770.0,44.4,1.14,0.65,,640770.0,0.0,3900.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-04-08,3900.0,638469.0,44.4,1.14,0.64,,638469.0,0.0,3900.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-04-09,4700.0,773056.0,52.93,1.37,0.77,,773056.0,0.0,4700.0,0.0,,,0.13,,,,800.0,,,0.13,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-04-10,4700.0,768120.9,110.68,1.37,0.77,,768120.9,0.0,4700.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-04-11,4700.0,757875.0,110.68,1.37,0.77,,757875.0,0.0,4700.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-04-14,4700.0,762105.0,110.68,1.37,0.76,,762105.0,0.0,4700.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-04-15,4200.0,674436.0,98.9,1.22,0.68,,674436.0,0.0,4200.0,0.0,,,,,,,,,,,,,,500.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-04-16,4200.0,683340.0,98.9,1.22,0.67,,683340.0,0.0,4200.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-04-17,4200.0,686658.0,98.9,1.22,0.68,,686658.0,0.0,4200.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-04-18,4200.0,686658.0,720.0,1.22,0.68,,686658.0,0.0,4200.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-04-21,4200.0,686658.0,720.0,1.22,0.68,,686658.0,0.0,4200.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-04-22,4200.0,695730.0,720.0,1.22,0.69,,695730.0,0.0,4200.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-04-23,2900.0,478500.0,65.12,0.85,0.48,,478500.0,0.0,2900.0,0.0,,,,,,,,,,,,,,1300.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-04-24,2900.0,480008.0,65.12,0.85,0.48,,480008.0,0.0,2900.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-04-25,2000.0,328560.0,44.91,0.58,0.33,,328560.0,0.0,2000.0,0.0,,,,,,,,,,,,,,900.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-04-28,2000.0,329480.0,44.91,0.58,0.33,,329480.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-04-29,2000.0,333680.0,42.37,0.58,0.33,,333680.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-04-30,2000.0,333880.0,42.37,0.58,0.33,,333880.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-05-01,2000.0,333880.0,42.37,0.58,0.33,,333880.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-05-02,2000.0,333660.0,42.37,0.58,0.33,,333660.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-05-05,2000.0,333480.0,42.37,0.58,0.33,,333480.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-05-06,1000.0,166130.0,12.06,0.29,0.17,,166130.0,0.0,1000.0,0.0,,,,,,,,,,,,,,1000.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-05-07,1000.0,166390.0,12.06,0.29,0.17,,166390.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-05-08,1000.0,168220.0,6.4,0.29,0.17,,168220.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-05-09,1500.0,251565.0,7.62,0.44,0.25,,251565.0,0.0,1500.0,0.0,,,0.09,,,,500.0,,,0.09,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-05-12,1500.0,253590.0,7.62,0.44,0.25,,253590.0,0.0,1500.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-05-13,1500.0,254490.0,7.49,0.44,0.25,,254490.0,0.0,1500.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-05-14,1000.0,169550.0,4.94,0.29,0.17,,169550.0,0.0,1000.0,0.0,,,,,,,,,,,,,,500.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-05-15,1000.0,167910.0,4.94,0.29,0.17,,167910.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-05-16,1000.0,168480.0,4.94,0.29,0.17,,168480.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-05-19,1000.0,168420.0,4.18,0.29,0.17,,168420.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-05-20,1000.0,168230.0,3.63,0.29,0.17,,168230.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-05-21,2500.0,423275.0,9.06,0.73,0.42,,423275.0,0.0,2500.0,0.0,,,0.25,,,,1500.0,,,0.25,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-05-22,2500.0,423775.0,9.06,0.73,0.42,,423775.0,0.0,2500.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-05-23,2500.0,424475.0,9.06,0.77,0.42,,424475.0,0.0,2500.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-05-26,2500.0,428600.0,9.09,0.77,0.42,,428600.0,0.0,2500.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-05-27,2500.0,428325.0,6.49,0.77,0.43,,428325.0,0.0,2500.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-05-28,2500.0,427950.0,6.49,0.77,0.43,,427950.0,0.0,2500.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-05-29,5200.0,891228.0,13.51,1.6,0.89,,891228.0,0.0,5200.0,0.0,,,0.46,,,,2700.0,,,0.46,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-05-30,5200.0,890500.0,13.51,1.6,0.89,,890500.0,0.0,5200.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-06-02,5200.0,893360.0,13.51,1.6,0.89,,893360.0,0.0,5200.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-06-03,5200.0,889252.0,13.44,1.6,0.89,,889252.0,0.0,5200.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-06-04,5200.0,889096.0,13.44,1.6,0.89,,889096.0,0.0,5200.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-06-05,5200.0,893776.0,14.93,1.6,0.89,,893776.0,0.0,5200.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-06-06,4400.0,761464.0,12.63,1.35,0.76,,761464.0,0.0,4400.0,0.0,,,,,,,,,,,,,,800.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-06-09,4400.0,764500.0,12.63,1.35,0.76,,764500.0,0.0,4400.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-06-10,4400.0,765820.0,12.63,1.35,0.76,,765820.0,0.0,4400.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,
2014-06-11,4400.0,762432.0,12.73,1.35,0.77,,762432.0,0.0,4400.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2014-06-12,4400.0,763312.0,12.73,1.35,0.76,,763312.0,0.0,4400.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2014-06-13,3800.0,658236.0,10.99,1.17,0.66,,658236.0,0.0,3800.0,0.0,,,,,,,,,,,,,,600.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2014-06-16,3800.0,654816.0,10.99,1.17,0.66,,654816.0,0.0,3800.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2014-06-17,3800.0,657172.0,12.3,1.17,0.65,,657172.0,0.0,3800.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2014-06-18,3800.0,656754.0,12.3,1.17,0.66,,656754.0,0.0,3800.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2014-06-19,3800.0,660782.0,16.13,1.17,0.66,,660782.0,0.0,3800.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2014-06-20,3800.0,660136.0,19.49,1.17,0.66,,660136.0,0.0,3800.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2014-06-23,3800.0,657324.0,19.49,1.17,0.66,,657324.0,0.0,3800.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2014-06-24,3800.0,656374.0,19.83,1.17,0.66,,656374.0,0.0,3800.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2014-06-25,3800.0,649078.0,20.47,1.17,0.66,,649078.0,0.0,3800.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2014-06-26,3800.0,648584.0,20.47,1.17,0.65,,648584.0,0.0,3800.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2014-06-27,3200.0,546528.0,17.06,0.98,0.55,,546528.0,0.0,3200.0,0.0,,,,,,,,,,,,,,600.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2014-06-30,3300.0,563508.0,20.74,1.02,0.56,,563508.0,0.0,3300.0,0.0,,,0.02,,,,100.0,,,0.02,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2014-07-01,3300.0,568128.0,26.95,1.02,0.56,,568128.0,0.0,3300.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2014-07-02,3300.0,569778.0,27.02,1.02,0.57,,569778.0,0.0,3300.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2014-07-03,3300.0,575025.0,27.02,1.02,0.57,,575025.0,0.0,3300.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2014-07-04,3300.0,573441.0,27.02,1.02,0.58,,573441.0,0.0,3300.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2014-07-07,3300.0,568161.0,27.02,1.02,0.57,,568161.0,0.0,3300.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2014-07-08,3900.0,661791.0,322.31,1.2,0.67,,661791.0,0.0,3900.0,0.0,,,0.1,,,,600.0,,,0.1,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2014-07-09,3900.0,662181.0,322.31,1.2,0.66,,662181.0,0.0,3900.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2014-07-10,3900.0,655005.0,322.31,1.2,0.66,,655005.0,0.0,3900.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2014-07-11,3900.0,655902.0,322.31,1.2,0.66,,655902.0,0.0,3900.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2014-07-14,3900.0,661401.0,322.31,1.2,0.66,,661401.0,0.0,3900.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2014-07-15,3300.0,557370.0,326.73,1.02,0.56,,557370.0,0.0,3300.0,0.0,,,,,,,,,,,,,,600.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2014-07-16,3300.0,565257.0,326.73,1.02,0.56,,565257.0,0.0,3300.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2014-07-17,1800.0,305316.0,178.22,0.55,0.31,,305316.0,0.0,1800.0,0.0,,,,,,,,,,,,,,1500.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
